input_size,workload,delay_tolerance,v_left,rsu1_left,rsu2_left,rsu3_left,offload
404.576,912.312,0.857118,112.356,224.881,104.556,272.138,3
216.152,1310.12,0.382769,101.875,365.945,149.235,78.6,1
702.697,1060.56,0.359835,77.4773,411.679,272.062,314.185,1
678.485,1789.12,0.374694,14.0417,346.872,321.309,74.3538,1
617.333,1465.88,0.759996,115.265,412.532,264.469,249.8,1
84.9091,322.625,0.728712,85.9924,268.028,384.914,81.7846,2
796.485,1580,0.79845,78.4508,420.294,12.716,205.231,1
537.182,1945.56,0.456462,73.6818,292.706,112.222,348.169,3
483.242,1278.75,0.974895,106.811,383.477,282.543,273.6,1
878.939,55.25,0.40672,83.375,481.349,347.988,198.492,0
458.333,307.688,0.393042,105.947,486.486,331.012,201.677,1
589.849,602.625,0.297815,58.2045,313.596,84.6296,400.538,3
601.061,1474.88,0.87813,110.458,314.752,63.5185,400.262,3
919.727,143.375,0.898758,24.9508,201.963,60.358,299.615,3
415.485,2040.62,0.731788,41.9811,311.991,218.704,244.585,1
935.606,1013.5,0.249583,108.11,487.807,339.852,309.646,1
442.848,1782.38,0.540565,103.383,419.211,176.63,218.862,1
552.758,460.312,0.261724,62.9811,324.56,372.728,182.231,2
991.97,1944.12,0.703058,71.3636,404.697,267.556,342.923,1
278.273,129.875,0.888623,65.4848,356.321,316.247,111.323,1
80.1212,1021.62,0.491922,94.0265,381.862,85.7654,426.169,3
801.424,1413.94,0.907712,28.0341,473.798,385.728,136.662,1
917.788,503.688,0.815918,14.5341,312.523,90.3827,132.554,1
103.788,289.562,0.504035,48.0341,463.605,255.765,366.185,1
47.9697,1945.38,0.697784,75.5606,299.294,20.4074,369,3
159.273,402.125,0.396365,3.0303,244.404,129.938,1.35385,1
234,301.188,0.433528,25.7538,464.67,192.037,451.523,1
45.1818,680.625,0.79617,30.2121,290.761,243.099,206.215,1
340.515,1998.44,0.548997,103.458,416.661,14.8765,123.815,1
443.121,813.125,0.340196,28.4811,441.248,9.64198,234.015,1
343.303,998.562,0.518757,50.0758,405.523,199.531,378.354,1
322.303,1349.56,0.987722,44.8788,397.505,54.037,422.4,3
523.394,718.062,0.763732,124.83,263.358,161.21,55.5538,1
854.697,801.438,0.121973,55.9167,411.248,246.654,462.4,3
212.667,722.188,0.19237,25.0303,335.312,328.531,319.831,1
333.697,1320.81,0.147765,12.6629,355.367,217.309,503.169,3
963.424,1245.69,0.901834,55.9962,494.367,52.8395,376.538,1
109.97,751.75,0.62486,25.4773,486.037,323.988,51.2769,1
643.727,1798.5,0.603821,82.3333,245.826,18.037,57.5231,1
351.788,1069.38,0.528068,67.7614,288.395,244.79,209.615,1
210.212,1854.88,0.59179,108.307,222.211,251.099,201.246,2
678.727,759.125,0.875027,67.6061,215.697,47.8272,182.092,1
723.97,362.375,0.81427,4.85606,258.605,205.852,323.138,3
363.061,1152.19,0.211679,14.9242,309.477,97.9259,142.754,1
446.03,23.5625,0.870275,121,361.404,110.84,129.938,0
239.667,412.688,0.196655,84.1402,210.147,204.914,387.062,3
359.333,796.875,0.992529,48.9205,361.936,345.198,340.923,1
25.3939,1096.75,0.274606,27.625,257.303,36.037,294.108,3
150.939,858,0.233955,11.1174,359.138,55.9136,295.185,1
139.879,884,0.479672,74.1288,372.972,388.074,124.523,2
945.303,1757.19,0.323084,28.9015,448.358,275.642,411.323,1
735.424,592.562,0.35934,105.03,335.193,60.0617,108.723,1
793.788,1196.5,0.704102,99.3485,337.266,213.889,424.877,3
77.2121,1126.69,0.459594,87.2917,239.569,58.2346,354.369,3
204.394,882.938,0.426908,15.4318,352.312,71.4074,461.631,3
869.303,939.562,0.661446,25.4659,246.771,165.432,60.6,1
738.485,593.75,0.503348,70.5038,227.972,264.333,409.369,3
850.151,476.812,0.910321,53.3371,217.312,10.8148,72.1846,1
56,1813.81,0.794549,40.5909,488.927,294.247,108.954,1
84.3333,607.75,0.428117,44.5871,436.101,190.333,203.292,1
197.394,272.75,0.345387,44.0492,412.624,96.1852,364.492,1
281.424,1508.62,0.949077,107.807,420.532,201.309,405.262,1
709.061,982,0.631919,51.3636,388.477,223.519,235.662,1
765.636,1293.56,0.169738,104.106,321.45,68.5432,232.923,1
350.667,284.5,0.836738,31.0985,256.22,60.642,190.446,1
187.939,858.5,0.754064,49.0189,407.578,402.741,138.446,1
836.758,1283.69,0.818555,111.345,237.119,131.79,27.6,1
660.424,1943.62,0.383621,33.5,437.303,82.321,55.3692,1
604.151,1020.56,0.891232,11.9697,249.349,10.2963,138.923,1
566.636,785.188,0.794467,36.2652,420.789,53.8765,314.369,1
853.849,1431.44,0.578085,105.951,313.156,324,61.8923,2
530.758,1226.62,0.39024,124.057,367.514,306.074,353.354,1
935.788,884.562,0.757002,13.7803,241.991,361.111,372.062,3
855.151,505.75,0.273122,46.7765,221.651,130.296,263.369,3
360.727,1946,0.561769,68.2273,423.431,176.716,353.462,1
15.0606,261.875,0.882305,89.375,286.028,50.1975,128.862,1
394.818,364.375,0.655953,63.8788,383.009,322.531,17.1231,1
323.333,75.3125,0.181549,77.4242,330.826,160.827,187.185,0
676.212,1164.5,0.643922,8.19318,241.495,9.09877,418.015,3
564.121,1506.56,0.285757,11.7765,393.239,136.568,295,1
689.394,216.25,0.435643,19.1894,255.807,173.037,254.292,1
575.364,427.438,0.167513,98.1591,262.018,98.642,213.723,1
543.697,1744.12,0.53021,114.538,247.064,122.16,343.308,3
557.909,1756.38,0.233955,47.5227,352.266,319.642,210.2,1
962.03,1952.5,0.233845,16.1629,419.101,299.358,346.754,1
231.636,1621.75,0.915128,5.49242,363.266,169.481,460.031,3
898.242,1038.5,0.478381,87.4583,260.477,242.469,348.062,3
475.818,1785.12,0.353682,7.90152,228.44,348.296,261.8,2
632.697,393.812,0.355358,51.8409,340.028,235.667,224.215,1
658.03,1348.31,0.337367,72.4091,351.431,315.407,87.0923,1
820.939,161.375,0.331516,85.0985,382.138,179.58,340.862,1
247.606,1904.94,0.364174,57.4167,226.248,218.753,416.692,3
380.152,1053.12,0.361592,61.4583,235.569,130.099,41.9231,1
896.091,1879.31,0.681332,32.9886,251.615,43.1728,387.646,3
568.333,1018.81,0.463576,56.3826,428.881,78.8272,487.246,3
700.151,1878.12,0.488433,46.6402,426.284,22.8272,284.385,1
268.424,911.625,0.972423,120.125,208.183,188.432,243.554,3
661.424,893.312,0.445585,28.8258,434.771,295.148,311.938,1
753.879,1549.06,0.137684,66.8447,272.11,269.667,264.538,1
163.394,1085.38,0.176907,86.25,221.596,200.765,188.215,1
976.576,170.625,0.680728,23.9205,283.422,117.889,111.969,1
487.212,986.875,0.81037,66,452.761,61.321,59.7538,1
660.727,1458.69,0.476952,3.84091,476.688,304.84,37.1692,1
137.394,997.438,0.544026,4.02273,459.587,175.951,220.123,1
187.273,1971.94,0.579266,112.197,447.505,189.049,352.8,1
998.97,1011.12,0.480166,92.6515,278.431,273.012,135.123,1
650.515,22.5,0.347447,26.4773,234.11,22.3457,111.508,0
160.636,1759.5,0.616895,43.0152,473.413,225.889,303.723,1
22.697,85.375,0.30015,103.943,384.248,275.062,132.677,0
327.152,1999.19,0.53878,76.5606,343.211,10.2963,401.062,3
724.182,283.5,0.4541,22.5909,406.321,202.778,294.692,1
746.273,1078.88,0.896588,70.2689,223.899,116.827,257.2,3
702.576,1669.12,0.366894,44.2045,414.55,104.481,167.077,1
581.151,1062.62,0.416883,82.7083,372.174,395.691,142.631,2
200.182,1221,0.348766,58.6894,256.468,394.951,461.831,3
484.636,1561.12,0.732145,26.7727,337.092,165.802,360.615,3
284.303,1133.62,0.158724,9.31061,331.431,323.198,262.662,1
545.242,1927.06,0.272106,102.636,323.486,397.074,146.431,2
495.545,414.5,0.951054,85.1553,492.651,382.333,114.831,1
220.758,1918.19,0.306742,5.03409,338.156,279.716,410.508,3
485.061,1365.5,0.487582,60.303,339.541,320.012,388.569,3
414.879,1148.56,0.781668,7.875,426,316.802,243.015,1
87.1818,1059.88,0.881399,13.8182,299.33,31.3457,461.954,3
405.091,720.062,0.936607,78.4053,492.633,208.272,287.154,1
712.303,391.688,0.887606,72.2955,491.44,97.6543,235.246,1
698.758,1209.38,0.347365,124.019,314.963,21.9259,378.108,3
520.424,809.062,0.106839,43.7992,381.101,353.309,447.846,3
554.424,403.188,0.982257,6.29924,340.936,201.309,17.5231,1
162.273,827.312,0.617087,60.2803,424.56,121.074,285.8,1
252.364,1341.88,0.513181,67.0871,272.073,6.02469,171.538,1
625.394,1346.38,0.999313,118.439,294.67,116.395,345.369,3
822.727,1294.12,0.872445,56.4886,239.037,48.0247,342.415,3
42.3939,1147.88,0.672872,8.45076,300.67,356.667,366.585,3
393.364,896.812,0.695422,62.3106,361.183,23.9383,492.615,3
787.818,1836.38,0.506067,2.91667,290.165,143.877,306.308,3
717.364,2033.75,0.140376,89.7235,494.165,138.889,258.908,1
953.242,1552.94,0.517383,71.9205,242.202,120.519,214.354,1
204.485,919.25,0.225221,28.7424,465.908,153.63,498.4,3
392.848,819.875,0.433253,106.519,446.881,330.617,424.338,1
918.121,257.188,0.872665,9.6553,500.55,100.346,108.062,1
394.424,1894.5,0.317975,33.6742,369.835,354.037,43.3846,1
896.909,1884.31,0.503677,29.1856,327.174,240.025,217.338,1
357.788,413.938,0.741292,70.7841,410.165,300.481,293.908,1
255.697,1721.69,0.470525,88.6705,280.073,261.247,125.585,1
324.333,1908.69,0.599042,2.76894,238.798,235.852,104.431,1
368.636,1689.56,0.969375,99.5341,482.67,147.765,108.169,1
824.394,527.75,0.15323,88.2727,330.936,63.716,81.5846,1
758.061,1018.94,0.723658,52.4848,219.22,287.531,504.831,3
942.424,1703.88,0.206269,119.523,379.596,266.469,243.523,1
795,46.6875,0.578469,78.1174,200.073,14.1111,114.646,0
960.909,1526.88,0.475552,111.307,301.972,269.765,84.8615,1
905.091,1454.75,0.796609,26.5682,204.835,244.136,451.615,3
553.485,456.812,0.683804,12.4962,231.22,93.8519,469.169,3
456.212,1081.62,0.297293,55.6174,220.248,97.1728,232.723,3
874.364,1009.19,0.231071,53.6667,395.505,32.8519,291.062,1
923.273,369.25,0.227555,117.246,262.908,38.8025,263.662,3
520.909,1508.38,0.863518,117.292,283.064,384.432,7.09231,2
583.485,1854.62,0.307483,80.2955,389.807,219.753,69.4462,1
668.061,1076.62,0.104944,116.398,400.156,16.642,440.4,3
260.576,1336.81,0.23964,116.902,295.55,79.358,385.446,3
414.212,1331.69,0.567016,16.4053,308.789,244.16,388.046,3
413.364,1616.19,0.923478,111.447,299.954,22.1111,418.277,3
616.121,1527.56,0.402738,120.674,459.807,259.827,88.9385,1
150.212,2045.94,0.664879,78.0341,419.156,313.062,462.862,3
231.667,1284.19,0.820231,6.28409,305.771,303.099,469.508,3
310.333,1079.06,0.922517,96.9621,225.908,23.8889,297.477,3
469.03,1496.5,0.421113,81.8447,209.239,24.3951,184.015,1
340.97,867.625,0.580255,18.4848,400.798,74.7778,414.585,3
760.97,1183.56,0.580145,57.7955,232.028,136.531,27.6,1
48.4242,1946.12,0.487445,50.928,262.679,258.852,37.7538,1
869.667,1350.19,0.63104,38.7765,314.89,71.1852,102.523,1
916.333,1630.88,0.856871,123.117,296.991,362.58,495.015,3
92.2727,1331.75,0.774444,17.928,344.45,135.926,324.277,1
196.03,550.75,0.661638,7.05303,362.55,123.099,337.092,1
921.061,743.75,0.473601,7.31061,408.037,80.963,234.492,1
265.727,223,0.521036,76.6818,491.294,45.1852,349.108,1
184.909,698.875,0.353325,59.7311,334.505,143.63,137.246,1
645.697,184.25,0.216568,96.2727,372.734,246.123,307.262,1
843.455,1028.38,0.768017,57.8258,324.862,120.84,29.6769,1
131.091,117.75,0.428199,10.2273,228.798,160.185,83.5846,1
649.788,1507.31,0.554051,15.1629,267.661,110.198,360.215,3
261.333,1152.5,0.73198,3.69318,373.523,316.395,57.4615,1
783.545,1771.69,0.832536,20.4659,444.697,88.0617,77.0154,1
847.364,1534.81,0.749257,82.197,359.266,121.457,329.954,1
599.455,1783.75,0.277819,73.2689,320.367,347.309,32.8,2
621.091,1327.38,0.988382,39.1515,415.284,143.247,253.169,1
740.727,1629.44,0.217475,59.1856,224.413,367.407,151.138,2
679.303,1096.44,0.369311,59.5152,368.505,399.309,291.092,2
622.424,455.188,0.579293,113.045,216.385,162.395,436.631,3
947.879,1051.19,0.472091,97.7008,255.376,314.296,162.708,2
617.606,1521.62,0.55103,4.60985,340.44,61.2222,283.723,1
247.212,1978.88,0.89917,15.7803,219.679,345.975,324.769,2
909.879,652.688,0.26848,29.2311,466.835,134.16,117.092,1
114.606,104.312,0.292981,109.534,297.633,21.0123,240.862,0
394.424,1920.62,0.29743,52.2159,321.284,74.1975,322.292,3
125.939,1792.75,0.898978,36.4621,390.89,66.716,494.385,3
499.091,983.688,0.6253,58.1553,303.431,342.778,491.646,3
759.758,1073.5,0.614451,117.587,427.422,143.37,175.4,1
427.788,394.938,0.427705,95.1705,388.899,129.716,497.369,3
553.939,1198.94,0.11464,48.25,409.633,268.049,127.862,1
613.151,1395.88,0.326353,110.557,421.679,218.148,367.585,1
618.091,687.812,0.895901,106.841,349.844,266.309,462.477,3
880.515,1697.38,0.302759,50.1629,293.771,236.469,477.292,3
273.576,492.562,0.226731,20.7386,393.505,83.3951,401.185,3
180.97,1105.12,0.384582,97.428,312.807,6.33333,37.9692,1
856.212,1890.44,0.247963,81.928,228.578,146.235,453.108,3
282.576,1484.94,0.869231,59.0871,254.321,132.062,439.415,3
460.273,538.875,0.311631,44.0038,486.495,157.63,368.523,1
418.182,875.688,0.20105,7.57576,405.743,213.383,336.415,1
630.788,1590.75,0.600113,20.5606,422.844,368.395,432.723,3
173.97,1014.88,0.767522,70.1439,393.266,345.086,124.923,1
832.151,1917.56,0.515543,33.8258,295.376,68.2099,49.9846,1
595.303,1459.88,0.929576,109.322,300.945,239.963,179.492,1
707.212,1200.62,0.980554,75.2424,322.431,172.469,171.8,1
935.091,1616.81,0.652684,39.5379,474.587,20.5556,414.215,1
848.576,226.438,0.440641,57.4924,430.367,196.136,494.538,3
880.849,246.375,0.853438,35.1098,311.064,252.333,158.6,1
252.03,1041.94,0.908975,30.2386,489.697,132.63,501.246,3
720.03,1468.56,0.427512,9.04167,241.706,4.69136,365.138,3
39.697,73.625,0.344069,39.0303,438.33,360.617,314.277,1
343.909,452.125,0.775021,100.288,296.101,221.642,82.3692,1
700,1155,0.301495,123.864,292.147,387.704,350.692,2
471.818,820,0.188223,59.4621,356.945,265.815,300.8,1
446.485,653.5,0.649223,84.9962,343.486,71.9506,284.462,1
45.3636,90.3125,0.517795,15.3674,302.128,176.667,47.9231,1
808.727,314.188,0.3884,8.99242,344.982,84.9136,340.308,1
125.152,1329.62,0.382824,15.8523,334.725,147.333,360.154,3
247.606,2058.62,0.669439,65.5909,384.395,402.494,381.877,2
295.788,1674.31,0.940645,80.6629,298.349,52.1975,503.892,3
773.939,1444.25,0.24409,71.8182,444.312,59.9877,323.308,1
890.939,1559.81,0.281555,21.5606,382.927,238.617,56.9538,1
419.515,1607.81,0.144523,64.5947,450.229,194.086,351.862,1
22.9394,1697.81,0.664797,22.6856,214.605,346.383,296.938,2
511.273,908.25,0.629667,20.0038,206,258.16,457.123,3
714.333,921.438,0.160317,119.337,237.908,200.667,359.2,3
597.606,670.25,0.889474,84.572,419.018,356.321,275.538,1
235.818,850.688,0.113431,64.6591,279.587,350.815,263.631,2
47.9394,579.375,0.748048,77.322,305.743,391.605,258.169,2
779.303,1825.5,0.896313,80.6515,404.642,232.568,223.354,1
26.697,1505.25,0.455776,124.447,495.835,73.9383,128.708,1
661.485,155.125,0.263536,11.1515,457.211,21.6296,268.708,1
38.7879,1737,0.51156,68.2765,412.229,192.21,177.323,1
222.03,1851.31,0.976159,103.886,390.514,110.667,186.154,1
621.242,262.375,0.305341,8.84848,348.505,296.049,348.892,3
478.333,1453.56,0.610358,70.3636,484.138,232.247,276.4,1
420.121,1267,0.221979,116.28,427.266,69.0494,150.446,1
897.758,506.375,0.81666,23.0644,246.028,250.543,411.185,3
220.212,717.562,0.596762,86.2803,347.679,348.049,386.092,3
166.212,2008.62,0.844401,62.8598,208.018,194.506,413.354,3
181.03,405.25,0.363186,100.629,222.725,147.506,165.662,1
356.485,98.5625,0.898099,6.02273,301.761,341.642,247.769,2
860.485,1640.88,0.484094,65.4848,401.917,207.173,278.092,1
501.788,1647.25,0.840748,119.75,226.284,138.679,23.4462,1
237.485,1450.06,0.606073,106.424,279.349,117.617,326.2,3
829.97,719.812,0.909772,11.3788,304.064,4.65432,310.446,3
294,804.625,0.328303,86,295.89,350.84,209.415,2
685.182,1968.56,0.76126,15.5341,420.633,352.716,251.462,1
472.909,633.812,0.726322,5.69318,221.211,296,409.446,3
469.667,1630.44,0.80831,114.371,354.532,258.012,21.3692,1
509.424,1295.44,0.42103,50.9962,329.211,391.235,70.1692,2
562.364,1712.06,0.368761,114.542,295.229,221.494,73.0154,1
874.545,1731.31,0.734315,31.4205,356.44,260.481,434.015,3
596,851.062,0.188305,87.9242,346.312,129.84,193.969,1
490.424,1698.19,0.720884,77.2159,452.11,137.321,23.2,1
986.03,573.375,0.254225,83.1477,216.743,97.7407,390.677,3
808.212,1251.44,0.217859,110.413,211.642,316.605,218.615,2
163.606,1154.38,0.465664,100.848,302.312,147.099,71.2308,1
20.7879,872,0.702316,76.0758,303.073,252.16,62.9692,1
328.515,1228.38,0.476019,84.4697,249.505,341.346,63.8769,2
402.939,509.562,0.497195,64.9924,373.257,132.284,453.354,3
279.848,1977.5,0.873049,50.6742,412.78,161.222,413.4,3
634.818,934.125,0.216926,79.4735,448.844,78.5556,78.6154,1
55.6061,1373.25,0.212037,111.186,493.605,358.481,5.01538,1
74.0606,1571.06,0.592532,62.9356,420.743,204.284,242.123,1
904.182,1829.62,0.868325,13.6061,471.633,5.45679,32.2,1
733.697,260.25,0.467394,69.1212,317.706,319.062,421.046,3
494.758,356.375,0.223984,63.1364,220.706,68.1111,217.692,1
170,1403.62,0.504199,74.447,467.275,88.3086,190.354,1
650.182,956.312,0.855113,73.8409,214.651,152.247,390.892,3
756.212,1076.19,0.593576,54.1326,341.367,52.5679,453.585,3
699.394,1970.5,0.934519,73.1288,316.532,154.864,363.8,3
743.606,621.375,0.105136,73.8409,295.468,270.049,451.554,3
683.788,163.438,0.316108,28.7917,258.954,347.938,121.985,2
529.242,922.125,0.671581,24.4621,489.45,223.432,127.4,1
423.152,1116.5,0.616483,88.0303,312.257,299.086,330.754,3
454.394,196.375,0.846187,117.144,296.835,395.309,286.154,2
801.909,1945,0.558748,87.2689,336.807,270.111,131.477,1
714.849,756.25,0.324924,28.4962,307.064,253.432,44.4769,1
232.424,1443.5,0.895132,70.4659,225.789,238.802,294.446,3
559.788,475.188,0.373266,47.2803,306.817,331.877,141.062,2
599.788,1627.19,0.373266,78.197,235.083,185,132.985,1
409.03,1027.31,0.148451,2.375,455.505,317.358,8.27692,1
749.97,477,0.66227,76.3939,298.752,22.5926,278.154,1
93.8485,450.562,0.757964,68.1477,243.661,17.9136,200.292,1
762.818,1296.69,0.803668,24.6894,434.083,391.247,223.123,1
822.909,50.125,0.544685,95.8144,344.835,382.185,94.9846,0
36.697,1626.56,0.903482,84.4356,432.807,262.358,215.554,1
106.727,1385.44,0.639637,77.4621,446.615,119.259,447.985,3
510.273,1456.25,0.130653,97.4886,341.376,259.086,440.431,3
150.909,829.75,0.672488,4.95076,275.835,55.3827,212.446,1
34.3939,1874.19,0.63744,73.4659,227.239,363.494,13.7385,2
84.6364,453,0.980828,116.697,210.367,259.556,227.308,2
128.242,1128.81,0.667571,71.947,433.734,101.358,324.262,1
479.061,1757.56,0.208603,42.8939,275.083,51.3827,163.123,1
223.879,197.938,0.167815,100.163,219,395.877,120.354,2
451.515,1016.81,0.134635,76.2955,227.615,82.2469,319.923,3
647.636,265.812,0.368432,26.2083,490.991,212.753,490.138,1
915.515,1899.12,0.321381,100.216,433.156,17.1481,211.308,1
344,108.375,0.848,4.24621,417.211,133.123,74.2462,1
230.303,638.562,0.725004,21.4924,221.67,312.42,488.431,3
667.515,362.688,0.748735,46.4091,234.844,313.519,172.138,2
775.121,394.375,0.257082,94.8636,340.972,403.222,137.785,2
255.909,152,0.457561,106.644,340.697,114.444,80.8462,1
785.818,1870.19,0.438966,21.6326,487.165,177.889,43.4923,1
253.242,1235.25,0.518537,56.0227,268.312,206.889,310.754,3
902.03,209.375,0.33874,49.7765,329.826,289.272,311.2,1
924.455,1055.88,0.3923,45.8598,258.092,279.358,66.9385,2
755.273,774,0.932157,103.652,424.459,89.2963,427.477,3
986.879,99.5625,0.128346,17.5568,309.569,31.8765,86.8769,1
151.697,1904.44,0.577508,46.2992,306.532,64.1852,238.631,1
558.667,839.062,0.365685,96.7614,323.532,220.506,247.8,1
39.4848,274.375,0.645927,81.3826,381.009,274.741,236.185,1
183.97,1147.88,0.127137,10.1174,432.009,111.605,9.72308,1
933.636,1754.19,0.296442,53.5455,392.183,60.7901,141.031,1
806.273,421,0.42364,6.94318,313.624,245.63,181.954,1
939.424,1238.12,0.337861,5.51136,486.45,223.568,323.2,1
128.879,804.75,0.533204,58.7576,500.615,397.074,467.369,1
976.727,363.5,0.566878,5.95833,358.55,404.062,7.95385,2
163.576,1293.44,0.371316,67.2727,266.239,12.1605,346.615,3
480.061,2002.19,0.624036,117.027,389.523,152.827,333.938,1
553.879,1910.94,0.317206,87.9167,209.468,315.37,277.415,2
113.273,1299.5,0.457204,5.00758,266.844,50.4198,164.708,1
418.152,1400.12,0.212641,72.3712,217.505,398.284,184.123,2
731.788,205.75,0.53422,55.9508,498.156,46.4938,281.108,1
179,1539.56,0.598053,123.129,321.89,236.272,278.892,1
236.303,1787.44,0.594263,24.4129,204.706,276.852,327.108,3
307.121,1513.31,0.702261,18.8106,239.339,114.877,181.492,1
389.606,1022.38,0.679492,55.9924,213.321,312.815,103.523,2
361.939,1595.88,0.750932,120.356,302.991,106.765,370.538,3
416.121,47,0.537049,111.826,323.78,79.2963,168.662,0
221.879,1625.5,0.409879,58.5417,477.092,3.77778,421.108,1
378.03,1071.75,0.232224,29.178,371.569,14.4691,233.354,1
928.455,1241.38,0.928175,43.553,461.615,108.58,77.9077,1
84.9697,836.062,0.763265,94.0568,276.037,66.284,391.769,3
86.697,1693.19,0.997391,80.0152,285.193,54.284,139.508,1
643.212,1259.81,0.318717,15.7652,276.404,357.753,146.662,2
98.5152,1861.94,0.192233,66.3788,484.835,101.802,128.754,1
359.424,770.625,0.267849,27.0038,453.853,284.605,270.2,1
339.758,589.375,0.908206,33.9697,369.11,60.5309,311.138,1
48.303,1442.88,0.32432,13.5909,441.45,90.8519,442.969,3
494.697,2051.5,0.161745,29.1515,377.339,282.346,499.585,3
